Concept Id,CPT Code,Clinician Descriptor Id,Clinician Descriptor
1006416,35091,10025622,"Repair of abdominal aortic pseudoaneurysm using graft, with anastomosis of mesenteric arteries to graft"
1006416,35091,10025623,"Repair of abdominal aortic pseudoaneurysm using graft, with anastomosis of renal arteries to graft"
1006416,35091,10025624,"Repair of abdominal aortic pseudoaneurysm using graft, with anastomosis of visceral artery to graft"
1006417,35092,10025625,Repair of ruptured abdominal aortic aneurysm using graft
1006417,35092,10025626,"Repair of ruptured abdominal aortic aneurysm using graft, with anastomosis of celiac artery to graft"
1006417,35092,10025627,"Repair of ruptured abdominal aortic aneurysm using graft, with anastomosis of mesenteric arteries to graft"
1006417,35092,10025628,"Repair of ruptured abdominal aortic aneurysm using graft, with anastomosis of renal and mesenteric arteries to graft"
1006417,35092,10025629,"Repair of ruptured abdominal aortic aneurysm using graft, with anastomosis of renal arteries to graft"
1006417,35092,10025630,"Repair of ruptured abdominal aortic aneurysm using graft, with anastomosis of visceral artery to graft"
1006418,35102,10025631,Repair of aortoiliac aneurysm using graft
1006418,35102,10025632,"Repair of aortoiliac aneurysm using graft, with anastomosis of common iliac and celiac arteries to graft"
1006418,35102,10025633,"Repair of aortoiliac aneurysm using graft, with anastomosis of common iliac and renal arteries to graft"
1006418,35102,10025634,"Repair of aortoiliac aneurysm using graft, with anastomosis of common iliac, renal, and mesenteric arteries to graft"
1006418,35102,10025635,"Repair of aortoiliac aneurysm using graft, with anastomosis of external iliac and celiac arteries to graft"
1006418,35102,10025636,"Repair of aortoiliac aneurysm using graft, with anastomosis of external iliac and renal arteries to graft"
1006418,35102,10025637,"Repair of aortoiliac aneurysm using graft, with anastomosis of external iliac, renal, and mesenteric arteries to graft"
1006418,35102,10025638,"Repair of aortoiliac aneurysm using graft, with anastomosis of hypogastric iliac and celiac arteries to graft"
1006418,35102,10025639,"Repair of aortoiliac aneurysm using graft, with anastomosis of hypogastric iliac and renal arteries to graft"
1006418,35102,10025640,"Repair of aortoiliac aneurysm using graft, with anastomosis of hypogastric iliac, renal, and mesenteric arteries to graft"
1006418,35102,10025641,"Repair of aortoiliac aneurysm using graft, with anastomosis of iliac and celiac arteries to graft"
1006418,35102,10025642,"Repair of aortoiliac aneurysm using graft, with anastomosis of iliac and mesenteric arteries to graft"
1006418,35102,10025643,"Repair of aortoiliac aneurysm using graft, with anastomosis of iliac and renal arteries to graft"
1006418,35102,10025644,"Repair of aortoiliac aneurysm using graft, with anastomosis of iliac arteries to graft"
1006418,35102,10025645,"Repair of aortoiliac aneurysm using graft, with anastomosis of iliac, renal, and mesenteric arteries to graft"
1006418,35102,10025646,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of common iliac and celiac arteries to graft"
1006418,35102,10025647,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of common iliac and renal arteries to graft"
1006418,35102,10025648,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of common iliac, renal, and mesenteric arteries to graft"
1006418,35102,10025649,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of external iliac and celiac arteries to graft"
1006418,35102,10025650,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of external iliac and renal arteries to graft"
1006418,35102,10025651,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of hypogastric iliac and celiac arteries to graft"
1006418,35102,10025652,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of hypogastric iliac and renal arteries to graft"
1006418,35102,10025653,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of iliac and celiac arteries to graft"
1006418,35102,10025654,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of iliac and mesenteric arteries to graft"
1006418,35102,10025655,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of iliac and renal arteries to graft"
1006418,35102,10025656,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of iliac arteries to graft"
1006418,35102,10025657,"Repair of aortoiliac pseudoaneurysm using graft, with anastomosis of iliac, renal, and mesenteric arteries to graft"
1006419,35103,10025658,Repair of ruptured aortoiliac aneurysm using graft
1006419,35103,10025659,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of common iliac and celiac arteries to graft"
1006419,35103,10025660,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of common iliac and renal arteries to graft"
1006419,35103,10025661,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of common iliac, renal, and mesenteric arteries to graft"
1006419,35103,10025662,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of external iliac and celiac arteries to graft"
1006419,35103,10025663,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of external iliac and renal arteries to graft"
1006419,35103,10025664,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of external iliac, renal, and mesenteric arteries to graft"
1006419,35103,10025665,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of graft to common iliac and mesenteric arteries"
1006419,35103,10025666,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of graft to common iliac arteries"
1006419,35103,10025667,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of graft to external iliac and mesenteric arteries"
1006419,35103,10025668,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of graft to external iliac arteries"
1006419,35103,10025669,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of graft to hypogastric iliac and mesenteric arteries"
1006419,35103,10025670,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of graft to hypogastric iliac arteries"
1006419,35103,10025671,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of hypogastric iliac and celiac arteries to graft"
1006419,35103,10025672,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of hypogastric iliac and renal arteries to graft"
1006419,35103,10025673,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of hypogastric iliac, renal, and mesenteric arteries to graft"
1006419,35103,10025674,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of iliac and celiac arteries to graft"
1006419,35103,10025675,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of iliac and mesenteric arteries to graft"
1006419,35103,10025676,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of iliac and renal arteries to graft"
1006419,35103,10025677,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of iliac arteries to graft"
1006419,35103,10025678,"Repair of ruptured aortoiliac aneurysm using graft, with anastomosis of iliac, renal, and mesenteric arteries to graft"
1006420,35111,10025679,Direct repair of splenic artery aneurysm
